Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,Year,Month,YearMonth,Day,Weekday
2017-04-25 09:21:02,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,April,2017-04,25,Tuesday
2017-04-25 09:20:48,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,April,2017-04,25,Tuesday
2017-04-24 23:51:40,Saving Bank Account 1,Other,Nan,Family'S Wristwatch Repair,170.0,Expense,Inr,2017,April,2017-04,24,Monday
2017-04-23 23:52:40,Saving Bank Account 1,Food,Vegetables,Ladyfinger Pav Kg,15.0,Expense,Inr,2017,April,2017-04,23,Sunday
2017-04-23 23:52:40,Saving Bank Account 1,Food,Snacks,2 Veg Puff,40.0,Expense,Inr,2017,April,2017-04,23,Sunday
2017-04-22 09:06:19,Saving Bank Account 1,Food,Beverage,Sugarcane Juice,20.0,Expense,Inr,2017,April,2017-04,22,Saturday
2017-04-22 09:06:19,Saving Bank Account 1,Transportation,Train,Place 0 To Vikhroli Return,30.0,Expense,Inr,2017,April,2017-04,22,Saturday
2017-04-22 07:26:43,Saving Bank Account 1,Food,Grocery,Milk 1 Lit (64) + Paneer (75) + Bread (30) + 6 Eggs (36),205.0,Expense,Inr,2017,April,2017-04,22,Saturday
2017-04-21 20:26:04,Saving Bank Account 1,Health,Medicine,Q-Dee Strip,40.0,Expense,Inr,2017,April,2017-04,21,Friday
2017-04-20 20:42:02,Saving Bank Account 1,Household,Kirana,Smart Point,621.68,Expense,Inr,2017,April,2017-04,20,Thursday
2017-04-20 14:03:33,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,April,2017-04,20,Thursday
2017-04-18 18:20:51,Saving Bank Account 1,Food,Ice Cream,Raspberry Dolly,20.0,Expense,Inr,2017,April,2017-04,18,Tuesday
2017-04-18 13:19:27,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,April,2017-04,18,Tuesday
2017-04-17 19:56:53,Saving Bank Account 1,Food,Dinner,"The X Restaurant, Place 1",1076.0,Expense,Inr,2017,April,2017-04,17,Monday
2017-04-17 19:56:53,Saving Bank Account 1,Family,Clothes,H&M Clothes,1497.0,Expense,Inr,2017,April,2017-04,17,Monday
2017-04-16 16:30:39,Saving Bank Account 1,Subscription,Tata Sky,Nan,192.0,Expense,Inr,2017,April,2017-04,16,Sunday
2017-04-14 20:04:31,Saving Bank Account 1,Family,Pocket Money,Nan,5000.0,Expense,Inr,2017,April,2017-04,14,Friday
2017-03-31 22:08:00,Saving Bank Account 1,Salary,Nan,From Workplace,56102.0,Income,Inr,2017,March,2017-03,31,Friday
2017-03-31 21:08:42,Cash,Transportation,Train,2 Place 0 To Dadar Return,60.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-31 21:07:22,Cash,Transportation,Taxi,Siddhivinayak To Shiv Sena Bhavan,30.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-31 21:06:32,Cash,Transportation,Taxi,Dadar West To Siddhivinayak,30.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-31 21:03:22,Cash,Food,Lunch,( Pav Bhaji + 2 Extra Pav + Sabudana Khichdi + Kothimbir Vada + Masala Bhat + Piyush ),495.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-31 21:02:45,Cash,Transportation,Auto,Place 4 Station To Place 4 Plaza,15.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-31 21:01:20,Cash,Household,Hardware,Laptop Repair (Servicing+ 2Gb Ram Upgrade + Fan Replacement + Antivirus),2500.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-31 21:00:41,Cash,Transportation,Auto,Place 0 To Current Residence,15.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-31 10:20:31,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,March,2017-03,31,Friday
2017-03-30 20:15:18,Saving Bank Account 1,Interest,Nan,Interest Paid,508.0,Income,Inr,2017,March,2017-03,30,Thursday
2017-03-30 20:15:18,Saving Bank Account 1,Household,Kirana,Nan,245.0,Expense,Inr,2017,March,2017-03,30,Thursday
2017-03-28 11:59:46,Cash,Food,Beverage,Soda Water,12.0,Expense,Inr,2017,March,2017-03,28,Tuesday
2017-03-27 21:25:32,Saving Bank Account 1,Household,Appliances,Usb Cord,260.0,Expense,Inr,2017,March,2017-03,27,Monday
2017-03-27 21:25:08,Saving Bank Account 1,Food,Milk,Milk 1Lit,60.0,Expense,Inr,2017,March,2017-03,27,Monday
2017-03-26 19:25:27,Saving Bank Account 1,Household,Kirana,Smart,786.0,Expense,Inr,2017,March,2017-03,26,Sunday
2017-03-26 13:43:07,Saving Bank Account 1,Food,Milk,Milk 1 Lit,60.0,Expense,Inr,2017,March,2017-03,26,Sunday
2017-03-25 14:50:06,Cash,Food,Grocery,Dahi 2 Packets,20.0,Expense,Inr,2017,March,2017-03,25,Saturday
2017-03-25 14:50:06,Saving Bank Account 1,Gpay Reward,Nan,Reward Gpay,6.0,Income,Inr,2017,March,2017-03,25,Saturday
2017-03-25 14:50:06,Saving Bank Account 1,Health,Medicine,Tablet,29.0,Expense,Inr,2017,March,2017-03,25,Saturday
2017-03-25 14:50:06,Saving Bank Account 1,Health,Medicine,Jel,110.0,Expense,Inr,2017,March,2017-03,25,Saturday
2017-03-25 14:49:45,Saving Bank Account 1,Transportation,Travels,Place 2 To Place 1,900.0,Expense,Inr,2017,March,2017-03,25,Saturday
2017-03-25 13:41:02,Cash,Health,Hospital,Doctor Fees,150.0,Expense,Inr,2017,March,2017-03,25,Saturday
2017-03-25 09:14:09,Cash,Food,Milk,Milk 1 Lit,60.0,Expense,Inr,2017,March,2017-03,25,Saturday
2017-03-23 22:04:15,Saving Bank Account 1,Family,Pocket Money,Nan,3000.0,Expense,Inr,2017,March,2017-03,23,Thursday
2017-03-23 22:03:29,Saving Bank Account 1,Food,Beverage,3 Sugarcane Juice,60.0,Expense,Inr,2017,March,2017-03,23,Thursday
2017-03-23 13:49:11,Saving Bank Account 1,Other,Nan,Fifa 21 Pc,1499.0,Expense,Inr,2017,March,2017-03,23,Thursday
2017-03-22 23:18:47,Cash,Transportation,Auto,2 Place 0 To Current Residence,20.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-22 23:16:53,Cash,Transportation,Auto,Nan,50.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-22 23:14:21,Cash,Household,Furniture,Mattress Advance,500.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-22 23:11:47,Cash,Transportation,Auto,Within City,33.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-22 23:11:47,Cash,Transportation,Bus,2 Place 6 To Place 7,18.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-22 23:10:50,Cash,Transportation,Train,2 Place 0 To Ws Returns,20.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-22 23:10:50,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-22 06:57:25,Saving Bank Account 1,Transportation,Travels,Place 6 To Place 2,600.0,Expense,Inr,2017,March,2017-03,22,Wednesday
2017-03-20 11:45:21,Saving Bank Account 1,Household,Appliances,2 Spike Guard,450.0,Expense,Inr,2017,March,2017-03,20,Monday
2017-03-19 13:28:22,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Freedom Pack,296.0,Expense,Inr,2017,March,2017-03,19,Sunday
2017-03-18 09:41:44,Cash,Food,Snacks,2 Samosa (32) + 25 Pani Puri,57.0,Expense,Inr,2017,March,2017-03,18,Saturday
2017-03-18 09:41:44,Saving Bank Account 1,Food,Grocery,Nan,160.0,Expense,Inr,2017,March,2017-03,18,Saturday
2017-03-18 09:41:44,Cash,Food,Fruits,Grapes + Apple + Guava,310.0,Expense,Inr,2017,March,2017-03,18,Saturday
2017-03-16 20:40:52,Cash,Other,Nan,Scrap,70.0,Income,Inr,2017,March,2017-03,16,Thursday
2017-03-16 20:39:13,Saving Bank Account 1,Subscription,Wifi Internet Service,6 Months ( 30Mb Ul Plan + 1 Month Free),2820.0,Expense,Inr,2017,March,2017-03,16,Thursday
2017-03-15 06:17:55,Cash,Household,Kitchen,Drainage Powder,50.0,Expense,Inr,2017,March,2017-03,15,Wednesday
2017-03-15 06:17:55,Cash,Household,Kirana,2 Toast+ 2 Parle G + Marie Gold,111.0,Expense,Inr,2017,March,2017-03,15,Wednesday
2017-03-15 06:17:32,Cash,Food,Ice Cream,2 Softy,40.0,Expense,Inr,2017,March,2017-03,15,Wednesday
2017-03-14 20:20:07,Cash,Household,Hardware,2 Bath Stool,300.0,Expense,Inr,2017,March,2017-03,14,Tuesday
2017-03-13 21:47:02,Cash,Food,Grocery,Nan,100.0,Expense,Inr,2017,March,2017-03,13,Monday
2017-03-13 21:46:14,Cash,Household,Hardware,Wall Hanging Clipboard,400.0,Expense,Inr,2017,March,2017-03,13,Monday
2017-03-13 21:30:25,Cash,Beauty,Grooming,Hair Cut,100.0,Expense,Inr,2017,March,2017-03,13,Monday
2017-03-13 14:08:00,Cash,Household,Hardware,Ceiling Fans Repair,1600.0,Expense,Inr,2017,March,2017-03,13,Monday
2017-02-28 22:13:41,Cash,Transportation,Taxi,Within City,40.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:13:41,Saving Bank Account 1,Salary,Nan,From Workplace,56021.0,Income,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:13:41,Cash,Food,Grocery,Sabudana + Rajgira Ladu,85.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:13:04,Cash,Transportation,Auto,Place 0 To Current Residence,30.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:11:09,Cash,Transportation,Train,2 Place 3M To Vadala Rd,10.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:09:39,Cash,Transportation,Bus,Best 138 - Marine Drive To Place 3M,12.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:09:27,Cash,Food,Tea,Nan,10.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:09:03,Cash,Other,Nan,Fine,400.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:08:33,Saving Bank Account 1,Food,Dinner,At Restaurant,2421.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:07:25,Cash,Transportation,Train,2 Santacruz To Churchgate,20.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:06:58,Cash,Food,Breakfast,Sugarcane Juice 2,30.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 22:01:48,Cash,Transportation,Auto,Share Auto - Mumbai University Kalina To Santacruz Station,40.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 12:32:35,Cash,Transportation,Auto,Current Residence To Place 0,30.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 12:32:35,Cash,Transportation,Train,2 Santacruz Return,80.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-28 12:32:35,Cash,Transportation,Auto,Santacruz To Kalina University,57.0,Expense,Inr,2017,February,2017-02,28,Tuesday
2017-02-27 18:42:27,Cash,Transportation,Train,2 Tb Return,40.0,Expense,Inr,2017,February,2017-02,27,Monday
2017-02-27 18:42:27,Cash,Transportation,Auto,Place 0 To Current Residence,30.0,Expense,Inr,2017,February,2017-02,27,Monday
2017-02-27 18:42:27,Cash,Transportation,Auto,Current Residence To Place 0,30.0,Expense,Inr,2017,February,2017-02,27,Monday
2017-02-27 18:31:38,Saving Bank Account 1,Food,Lunch,6 Chapati(8 Rs) + Half Rice,88.0,Expense,Inr,2017,February,2017-02,27,Monday
2017-02-27 09:18:03,Cash,Household,Appliances,3 Wall Clock Cell,55.0,Expense,Inr,2017,February,2017-02,27,Monday
2017-02-27 09:17:17,Saving Bank Account 1,Food,Milk,Milk 1Lit  + Amul Butter Milk,76.0,Expense,Inr,2017,February,2017-02,27,Monday
2017-02-26 23:59:58,Cash,Transportation,Train,Place 0 To Ws Returns,20.0,Expense,Inr,2017,February,2017-02,26,Sunday
2017-02-26 23:59:09,Cash,Transportation,Auto,Current Residence To Place 0,30.0,Expense,Inr,2017,February,2017-02,26,Sunday
2017-02-26 10:54:45,Saving Bank Account 1,Household,Kirana,Nan,846.0,Expense,Inr,2017,February,2017-02,26,Sunday
2017-02-26 00:01:25,Cash,Household,Kitchen,Dustbin + Basin Sink Cover,360.0,Expense,Inr,2017,February,2017-02,26,Sunday
2017-02-26 00:00:25,Saving Bank Account 1,Food,Snacks,2 Jumbo King Burger,58.0,Expense,Inr,2017,February,2017-02,26,Sunday
2017-02-25 20:41:26,Saving Bank Account 1,Household,Appliances,Exide Inverter Battery 150Amp,8500.0,Expense,Inr,2017,February,2017-02,25,Saturday
2017-02-25 20:41:26,Cash,Household,Appliances,Tube And Inverter Fitting,1600.0,Expense,Inr,2017,February,2017-02,25,Saturday
2017-02-25 20:40:36,Cash,Household,Kitchen,Hp Cylinder,920.0,Expense,Inr,2017,February,2017-02,25,Saturday
2017-02-25 20:39:26,Saving Bank Account 1,Food,Dinner,Veg Paneer Tikka 4 Roti,318.0,Expense,Inr,2017,February,2017-02,25,Saturday
2017-02-25 20:29:44,Saving Bank Account 1,Subscription,Tata Sky,Nan,100.0,Expense,Inr,2017,February,2017-02,25,Saturday
2017-02-25 13:21:15,Saving Bank Account 1,Food,Lunch,Veg Triple Schwan Fried Rice,247.0,Expense,Inr,2017,February,2017-02,25,Saturday
2017-02-24 13:09:50,Cash,Food,Grocery,Milk 1 Lit + Butter Milk,75.0,Expense,Inr,2017,February,2017-02,24,Friday
2017-02-24 13:09:50,Cash,Food,Tea,3 Tea Yevle Amrutullya,30.0,Expense,Inr,2017,February,2017-02,24,Friday
2017-02-24 13:09:50,Cash,Food,Lunch,At Restaurant,100.0,Expense,Inr,2017,February,2017-02,24,Friday
2017-02-23 02:14:24,Cash,Food,Ice Cream,2 Vanilla + 2 Butterscotch,80.0,Expense,Inr,2017,February,2017-02,23,Thursday
2017-02-22 22:00:06,Cash,Education,Stationary,Stamp Pad,30.0,Expense,Inr,2017,February,2017-02,22,Wednesday
2017-02-22 21:59:31,Saving Bank Account 1,Transportation,Taxi,Place 2 To Place 1,5500.0,Expense,Inr,2017,February,2017-02,22,Wednesday
2017-02-21 22:00:35,Cash,Food,Snacks,Pav Vada,10.0,Expense,Inr,2017,February,2017-02,21,Tuesday
2017-02-19 08:04:37,Cash,Money Transfer,Nan,To Family,23.0,Expense,Inr,2017,February,2017-02,19,Sunday
2017-02-19 08:04:37,Cash,Food,Beverage,Sugarcane Juice 2,30.0,Expense,Inr,2017,February,2017-02,19,Sunday
2017-02-19 08:04:37,Cash,Education,Stationary,Laminated Colour Print Out,25.0,Expense,Inr,2017,February,2017-02,19,Sunday
2017-02-19 08:04:37,Saving Bank Account 1,Apparel,Clothing,Undergarments Pair Of Jockey,498.0,Expense,Inr,2017,February,2017-02,19,Sunday
2017-02-18 13:19:49,Cash,Family,Pocket Money,Nan,500.0,Expense,Inr,2017,February,2017-02,18,Saturday
2017-02-18 11:12:58,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,301.0,Expense,Inr,2017,February,2017-02,18,Saturday
2017-02-16 17:32:36,Saving Bank Account 1,Gift,Nan,Farewell Contribution,400.0,Expense,Inr,2017,February,2017-02,16,Thursday
2017-02-13 17:20:15,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,301.0,Expense,Inr,2017,February,2017-02,13,Monday
2017-01-31 09:22:32,Saving Bank Account 1,Salary,Nan,From Workplace,63101.0,Income,Inr,2017,January,2017-01,31,Tuesday
2017-01-31 09:22:32,Saving Bank Account 1,Food,Milk,Half Liter Buffalo,35.0,Expense,Inr,2017,January,2017-01,31,Tuesday
2017-01-30 07:24:02,Saving Bank Account 1,Food,Milk,Half Liter Buffalo,35.0,Expense,Inr,2017,January,2017-01,30,Monday
2017-01-30 07:24:02,Cash,Food,Snacks,Single Pav Vada,15.0,Expense,Inr,2017,January,2017-01,30,Monday
2017-01-29 20:20:15,Cash,Food,Dinner,3 Parathe ( 80 Mix Veg + 70 Methi + 100 Paneer Aloo),250.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-29 20:19:46,Cash,Food,Snacks,Cheese Chilli Toast Sandwich 1,60.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-29 19:26:04,Cash,Food,Snacks,2 Shegaon Kachori (Nasik),30.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-29 19:24:54,Saving Bank Account 1,Food,Breakfast,Brown Bread,35.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-29 19:24:30,Cash,Food,Milk,Half Liter Buffalo,35.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-29 19:23:34,Cash,Transportation,Auto,Within City,30.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-29 19:23:08,Cash,Transportation,Bus,2 Tickets Place 2 To N,510.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-29 19:22:36,Cash,Transportation,Auto,Within City,30.0,Expense,Inr,2017,January,2017-01,29,Sunday
2017-01-23 19:16:16,Saving Bank Account 1,Subscription,Tata Sky,Nan,181.0,Expense,Inr,2017,January,2017-01,23,Monday
2017-01-23 11:27:32,Saving Bank Account 1,Gift,Nan,Birthday Gift,649.0,Expense,Inr,2017,January,2017-01,23,Monday
2017-01-22 19:20:35,Saving Bank Account 1,Family,Pocket Money,Nan,2000.0,Expense,Inr,2017,January,2017-01,22,Sunday
2017-01-22 19:20:19,Cash,Food,Grocery,Nan,410.0,Expense,Inr,2017,January,2017-01,22,Sunday
2017-01-21 19:23:37,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge,149.0,Expense,Inr,2017,January,2017-01,21,Saturday
2017-01-20 19:23:37,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,301.0,Expense,Inr,2017,January,2017-01,20,Friday
2017-01-19 00:13:03,Cash,Food,Snacks,2 Bombay Vada Pav,20.0,Expense,Inr,2017,January,2017-01,19,Thursday
2017-01-19 00:12:27,Saving Bank Account 1,Family,Medicine,Syrup,145.0,Expense,Inr,2017,January,2017-01,19,Thursday
2017-01-16 16:02:53,Cash,Transportation,Auto,Ghroad To Permanent Residence,40.0,Expense,Inr,2017,January,2017-01,16,Monday
2017-01-16 11:01:54,Saving Bank Account 1,Household,Furniture,Chair Pair,2400.0,Expense,Inr,2017,January,2017-01,16,Monday
2017-01-16 08:25:05,Saving Bank Account 1,Other,Nan,Adhar Pvc Card Order,50.0,Expense,Inr,2017,January,2017-01,16,Monday
2017-01-15 08:25:53,Cash,Food,Grocery,Chole + Shev,140.0,Expense,Inr,2017,January,2017-01,15,Sunday
2017-01-15 08:25:53,Cash,Food,Grocery,Fruits And Vegetables + Kirana,540.0,Expense,Inr,2017,January,2017-01,15,Sunday
2016-12-31 20:11:24,Saving Bank Account 1,Food,Grocery,Milk + Butter + Biscuits/Toast,77.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-31 20:11:24,Saving Bank Account 1,Food,Dinner,1 Chicken Shawarma + 1 Chicken Lollipop - 1 Veg Cheese Burger,375.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-31 19:34:55,Cash,Food,Snacks,1 Panipuri,25.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-31 17:39:16,Saving Bank Account 1,Gift,Nan,Birthday Gift,1096.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-31 15:40:02,Saving Bank Account 1,Health,Medicine,Strepsils 1 Strip,24.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-31 15:39:35,Saving Bank Account 1,Food,Lunch,Veg Fried Rice,170.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-31 13:48:53,Saving Bank Account 1,Salary,Nan,From Workplace,56574.0,Income,Inr,2016,December,2016-12,31,Saturday
2016-12-31 13:47:26,Cash,Subscription,Edtech Course,Emi 1,2816.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-31 09:09:24,Saving Bank Account 1,Food,Grocery,Edible Oil,160.0,Expense,Inr,2016,December,2016-12,31,Saturday
2016-12-30 21:30:17,Cash,Transportation,Auto,Permanent Residence To Bus Stand,100.0,Expense,Inr,2016,December,2016-12,30,Friday
2016-12-29 19:17:33,Cash,Other,Nan,Xerox,25.0,Expense,Inr,2016,December,2016-12,29,Thursday
2016-12-29 19:16:32,Cash,Food,Snacks,2 Chips Packets,10.0,Expense,Inr,2016,December,2016-12,29,Thursday
2016-12-29 18:06:14,Cash,Food,Flour Mill,1 Sher Bajri 1 Kg Dadar 1 Kg Makka,14.0,Expense,Inr,2016,December,2016-12,29,Thursday
2016-12-29 09:00:28,Saving Bank Account 1,Subscription,Tata Sky,Nan,214.0,Expense,Inr,2016,December,2016-12,29,Thursday
2016-12-29 07:56:02,Saving Bank Account 1,Transportation,Train,Ltt To Place 2 (Patna Exp) Cancellation,403.0,Expense,Inr,2016,December,2016-12,29,Thursday
2016-12-29 07:40:31,Saving Bank Account 1,Gift,Nan,Nokia 215 Mobile For Aai,3195.0,Expense,Inr,2016,December,2016-12,29,Thursday
2016-12-28 18:41:14,Cash,Food,Grocery,Monaco Biscuits,10.0,Expense,Inr,2016,December,2016-12,28,Wednesday
2016-12-28 18:40:50,Saving Bank Account 1,Other,Nan,Specs,1780.0,Expense,Inr,2016,December,2016-12,28,Wednesday
2016-12-25 14:10:11,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,301.0,Expense,Inr,2016,December,2016-12,25,Sunday
2016-12-22 11:15:36,Saving Bank Account 1,Gift,Nan,Farewell Contribution,285.0,Expense,Inr,2016,December,2016-12,22,Thursday
2016-12-22 10:39:06,Saving Bank Account 1,Transportation,Train,Place 5 To Place 1 Sevagram,11.8,Expense,Inr,2016,December,2016-12,22,Thursday
2016-12-21 21:57:01,Saving Bank Account 1,Family,Clothes,Sweater,1874.0,Expense,Inr,2016,December,2016-12,21,Wednesday
2016-12-21 19:59:20,Saving Bank Account 1,Transportation,Train,Ltt To Place 2 Cancellation,251.8,Expense,Inr,2016,December,2016-12,21,Wednesday
2016-12-21 19:58:12,Saving Bank Account 1,Transportation,Travels,Place 2 To Place 1 - Novelty Tour And Travels,1900.0,Expense,Inr,2016,December,2016-12,21,Wednesday
2016-12-19 18:29:12,Cash,Food,Snacks,2 Dabeli,30.0,Expense,Inr,2016,December,2016-12,19,Monday
2016-12-19 18:28:42,Saving Bank Account 1,Household,Toiletries,Sensitive Toothbrush,49.0,Expense,Inr,2016,December,2016-12,19,Monday
2016-12-19 17:08:11,Cash,Food,Snacks,Chips 1 Kurkure (19) 1 Lays (10),29.0,Expense,Inr,2016,December,2016-12,19,Monday
2016-12-19 17:07:37,Cash,Food,Fruits,1 Kg Mosambi 1 Kg Apple,170.0,Expense,Inr,2016,December,2016-12,19,Monday
2016-12-18 20:18:54,Saving Bank Account 1,Bonus,Nan,Reward Gpay,5.0,Income,Inr,2016,December,2016-12,18,Sunday
2016-12-18 20:18:37,Saving Bank Account 1,Family,Pocket Money,Nan,2000.0,Expense,Inr,2016,December,2016-12,18,Sunday
2016-12-17 13:42:36,Saving Bank Account 1,Bonus,Nan,Reward Gpay,11.0,Income,Inr,2016,December,2016-12,17,Saturday
2016-12-17 13:42:21,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,301.0,Expense,Inr,2016,December,2016-12,17,Saturday
2016-12-14 21:43:10,Cash,Food,Vegetables,Nan,200.0,Expense,Inr,2016,December,2016-12,14,Wednesday
2016-12-13 21:43:57,Cash,Other,Nan,Kalnirnay Calender,35.0,Expense,Inr,2016,December,2016-12,13,Tuesday
2016-12-13 21:42:22,Cash,Household,Toiletries,Oralb Toothbrush With Cap,25.0,Expense,Inr,2016,December,2016-12,13,Tuesday
2016-12-13 18:20:35,Saving Bank Account 1,Gift,Nan,Farewell Contribution,350.0,Expense,Inr,2016,December,2016-12,13,Tuesday
2016-11-30 20:00:34,Saving Bank Account 1,Family,Clothes,Leggings,500.0,Expense,Inr,2016,November,2016-11,30,Wednesday
2016-11-30 13:56:42,Saving Bank Account 1,Salary,Nan,From Workplace,56586.0,Income,Inr,2016,November,2016-11,30,Wednesday
2016-11-30 11:33:19,Saving Bank Account 1,Bonus,Nan,Reward Gpay,5.0,Income,Inr,2016,November,2016-11,30,Wednesday
2016-11-30 11:32:14,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,251.0,Expense,Inr,2016,November,2016-11,30,Wednesday
2016-11-30 06:53:26,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Recharge Sim 2,98.0,Expense,Inr,2016,November,2016-11,30,Wednesday
2016-11-29 21:44:34,Cash,Family,Misc,Himalaya Shampoo,60.0,Expense,Inr,2016,November,2016-11,29,Tuesday
2016-11-28 18:04:08,Saving Bank Account 1,Household,Appliances,Metz 32 Inch Tv,20500.0,Expense,Inr,2016,November,2016-11,28,Monday
2016-11-28 18:03:47,Cash,Other,Nan,Flour Mill,8.0,Expense,Inr,2016,November,2016-11,28,Monday
2016-11-28 06:17:10,Cash,Food,Ice Cream,Mava 1 Large,20.0,Expense,Inr,2016,November,2016-11,28,Monday
2016-11-25 09:28:23,Saving Bank Account 1,Bonus,Nan,Reward Gpay,5.0,Income,Inr,2016,November,2016-11,25,Friday
2016-11-25 09:27:45,Saving Bank Account 1,Subscription,Mobile Service Provider,Mobile Service Provider Recharge Wfh,251.0,Expense,Inr,2016,November,2016-11,25,Friday
2016-11-21 09:41:12,Cash,Transportation,Auto,Within City,50.0,Expense,Inr,2016,November,2016-11,21,Monday
2016-11-21 09:41:12,Cash,Health,Medicine,Strepsils,15.0,Expense,Inr,2016,November,2016-11,21,Monday
2016-11-21 09:41:12,Cash,Transportation,Auto,Within City,70.0,Expense,Inr,2016,November,2016-11,21,Monday
2016-11-20 11:58:05,Cash,Transportation,Auto,Locality V To Permanent Residence,50.0,Expense,Inr,2016,November,2016-11,20,Sunday
2016-11-19 12:12:00,Cash,Food,Chocolate,Poppins,2.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 12:12:00,Saving Bank Account 1,Food,Eating Out,"3 Parathe , 1 Hara Bhara Kabab, 1 Rabdi Malai, 1 Masala Papad, 1 Pepsi",1087.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 12:12:00,Cash,Transportation,Auto,Within City,50.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 12:12:00,Cash,Food,Water,Two Water Bottles,40.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 12:12:00,Cash,Other,Nan,Sayaji Baug Express (50/Adult),100.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 12:12:00,Cash,Transportation,Auto,Ola Auto - Brc,40.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 12:12:00,Cash,Transportation,Bus,Place T To Brc,94.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 11:58:28,Cash,Transportation,Taxi,Share Jeep - Place T Top To Base (50/Person),100.0,Expense,Inr,2016,November,2016-11,19,Saturday
2016-11-19 11:58:28,Cash,Food,Beverage,Lemon Juice ( 20/Person),40.0,Expense,Inr,2016,November,2016-11,19,Saturday
